200,B0B77D6215,"Lenovo Ideapad 5i 15.6"" FHD IPS Touchscreen Laptop, 11th Gen Intel Core i5-1135G7(Up to 4.2 GHz), 8GB RAM, 512GB NVMe SSD, Backlit Keyboard, Fingerprint Reader, Webcam, Windows 11",,"July 21, 2022",15.6 Inches,,1920 x 1080 Pixels,4.2 GHz core_i5,8 GB DDR4,2.4 GHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,,,Lenovo,,Ideapad 5i,PC,Windows 11,3.87 pounds,14.04 x 9.18 x 0.75 inches,,,Intel,4,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B0811ZSCLP,"Dell Inspiron 17 3793-17.3"" FHD - 10th gen i7-1065G7-8GB - 1TB HDD+128GB SSD - Black","$1,499.00","November 5, 2019",17.3 Inches,,1920 x 1080,core_i7,8 GB,,1000,,NVIDIA,Dedicated,Bluetooth,,,Dell,Dell Inspiron,I3793-7015BLK-PUS,,Windows 10 Home,6.68 pounds,16.4 x 11 x 1 inches,,,Intel,6,DDR4 SDRAM,128 GB,,,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B0BNJY3DC8,"Lenovo Latest ThinkPad P1 Gen 5 Laptop, Intel i7-12700H (14 Cores), 16"" FHD (1920 x 1200) IPS Anti-Glare, 32GB DDR5, 2TB SSD, Nvidia A2000, 1080p Camera, Win 11 Pro - Black","$2,299.00","November 28, 2022",16 Inches,,1920 x 1200 Pixels,4.7 GHz core_i7_12700h,32 GB DDR5,,SSD,NVIDIA GeForce RTX A2000,NVIDIA,NVIDIA RTX A2000 8GB GDDR6,Bluetooth,2,,Lenovo,ThinkPad P1 Gen 5,21DC-i7-32GB-2TB-A2000,,Windows 11 Pro,7.59 pounds,14.15 x 0.7 x 9.99 inches,,Black,Intel,14,DDR5 RAM,32 GB,,no,,1 Lithium Ion batteries required. (included)
200,B08M2X9GRV,"HP 14"" EliteBook 840 G7 Laptop, Intel Core i5-10210U, 8GB DDR4 RAM, 256GB SSD, Windows 10 Pro, Wi-Fi Only (1C8N4UT#ABA)",$688.88,"September 23, 2020",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.6 GHz core_i5,8 GB DDR4,1.6 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,"802.11bgn, 802.11a, 802.11ac",,23 Hours,HP,EliteBook 840 G7,240K1US#ABA,PC,Windows 10 Pro,4.5 pounds,12.7 x 8.5 x 0.7 inches,,Silver,Intel,1,DDR4 SDRAM,256,Serial ATA,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B086N3KQ2F,"Latest_Dell XPS 15.6"" 4K UHD Touch IPS Display Laptop, 9th Generation Intel Core i7-9750H Processor, 16GB RAM, 512 SSD, Wireless+Bluetooth, NVIDIA_GeForce_GTX 1650 (512GB SSD)","$2,199.00","April 1, 2020",15.6 Inches,,1920 x 1080 Pixels,3.9 GHz core_i7_4810HQ,8 GB DDR4,4.5 GHz,512 GB SSD,NVIDIA GeForce GTX 1650,NVIDIA,Integrated,Bluetooth,,,Dell,Dell,Dell,PC,Windows 10,5 pounds,15 x 13 x 1 inches,,Black,Intel,4,DDR4 SDRAM,512 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B004I3XY1W,"HP XT981UT Mini 1103 Netbook - Intel Atom N455 1.66G 1GB 250GB 10.1"" W7S 32BIT",$197.95,"January 5, 2011",10.1 Inches,,1024 x 600 Pixels,,1 GB DDR3,,HDD,Intel GMA 3150,Intel,Integrated,"802.11bgn, 802.11b, 802.11b/g",,,HP,Mini,XT981UT#ABA,,Windows 7 Starter,2.78 pounds,10.55 x 7.52 x 0.89 inches,,,Intel,1,Unknown,,,,Battery Powered,
200,B01MSVUODZ,"HP 15-ba052wm 15.6 Laptop, Touchscreen, Windows 10 Home, AMD A10-9600P Quad-Core APU Processor, 8GB RAM, 1TB Hard Drive, Teal, B",$645.90,"December 5, 2016",15.6 Inches,,,,8 GB DDR4,2133 MHz,1 TB,,AMD,Integrated,2.4 GHz Radio Frequency,,5.5 Hours,HP,,Y0H40UA,,Windows 10 Home,4.74 pounds,15.13 x 10.02 x 0.96 inches,,,AMD,4,DDR3 SDRAM,,,,,1 Lithium Ion batteries required. (included)
200,B07JXTFJVB,"Dell Inspiron 2-in-1 Laptop LED-Backlit Touch Display, i7-8565U, 8GB 2666MHz DDR4, 256 GB m.2 PCIe SSD, 14"", Silver, Alexa Built-In (i5482-7069SLV-PUS)",$619.00,"October 18, 2018",14 Inches,,1920x1080 Pixels,4.6 GHz core_i7,8 GB DDR4,4.6 GHz,256 GB SSD,Intel HD Graphics 620,Intel,Integrated,,2,,Dell,Dell Inspiron,i5482-7069SLV-PUS,Windows,Windows 10 Home,3.88 pounds,0.79 x 9.17 x 12.91 inches,,Silver,Intel,1,DDR4 SDRAM,256,Solid State,,,1 Lithium Polymer batteries required. (included)
200,B09FCKFNFB,"Lenovo Ideapad, Thin and Light Laptop, 14.0"" FHD (1920 x 1080) Display, AMD A6-9220C, 4GB, 64GB eMMC, HD Webcam, Windows 10 Pro, HDMI, USB-C, Wi-Fi, Bluetooth, w/ Accessories",$199.99,"September 2, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.7 GHz amd_a6,4 GB DDR4,2.7 GHz,64 GB SSD,AMD Radeon R5,AMD,Integrated,Bluetooth,,12 Hours,Lenovo,Lenovo Ideapad,Lenovo 14w,PC,Windows 10 Pro,0.12 ounces,12.91 x 8.86 x 0.7 inches,,Black,AMD,2,DDR4 SDRAM,64 GB,Solid State,,Battery Powered,1 Lithium Ion batteries required.
200,B0BBZNX1JP,"Lenovo IdeaPad Flex 3 Touchscreen 2 in 1 Laptop, 11.6"" FHD Small Notebook, AMD Athlon Silver 3050e(Up to 2.8GHz), 4GB RAM 256GB PCIe SSD, Webcam, WiFi, Windows 10 S",$299.99,"August 26, 2022",11.6 Inches,,1920x1080,1.4 GHz amd_a_series,DDR4,,,AMD Radeon Graphics,AMD,,802.11ac,2,,Lenovo,IdeaPad Flex 3,,PC,Windows 10 S,3.98 pounds,11.09 x 7.79 x 0.68 inches,,,AMD,2,DDR4 SDRAM,256 GB,,No Optical Drive,,
200,B07TP62CVR,"ASUS VivoBook S15 S512 Thin and Light 15.6” FHD, Intel Core i7-8565U CPU, 8GB DDR4 RAM, 256GB PCIe NVMe SSD + 1TB HDD, Windows 10 Home, S512FA-DB71, Silver Metal",,"July 16, 2019",15.6 Inches,,1920 x 1080 Pixels,4.6 GHz core_i7,8 GB DDR4,4.6 GHz,1 TB SSD,Intel UHD Graphics 620,Intel,Integrated,"Bluetooth, 802.11b/n/ac",2,,ASUS,Vivobook S15 S512FA,S512FA-DB71,PC,Windows 10 Home,3.97 pounds,14.1 x 9.1 x 0.7 inches,,Silver,Intel,8,DDR4 SDRAM,256,Solid State,No Optical Drive,,1 Lithium Polymer batteries required. (included)
200,B00IAAALFG,ASUS 10.1-Inch 64GB+500GB Detachable 2-In-1 Transformer Book Touchscreen Laptop T100TA-H2-GR Grey,,"February 6, 2014",10 Inches,,1366x768,1.33 GHz intel_atom,2 GB DDR3L SDRAM,1.33 GHz,500 GB SSD,Intel HD Graphics,Intel,Integrated,802.11a/b/g/n,1,11 Hours,ASUS,Transformer Book,T100TA-H2-GR,PC,Windows 8,2.5 pounds,6.7 x 10.4 x 1 inches,,Grey,Intel,1,Unknown,64,Solid State,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09PC3ZWFH,"2022 Newest HP Envy x360 2-in-1 Laptop, 15.6"" Full HD Touchscreen, AMD Ryzen 5 5500U Processor, 32GB RAM, 1TB SSD, Backlit Keyboard, Webcam, Wi-Fi 6, HDMI, Windows 11 Home,Stylus Pen Included",$782.00,"December 28, 2021",15.6 Inches,,1920 x 1080 Pixels,2.1 GHz amd_ryzen_5_5500u,32 GB DDR4,,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,,,HP,HP Envy,ENVY x360,PC,Windows 11 Home,4.1 pounds,14.09 x 9.06 x 0.74 inches,,Black,AMD,6,DDR4 SDRAM,32 GB,PCIE x 4,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08RXSG6VF,"HP OMEN 17-cb1080nr Gaming and Entertainment Laptop (Intel i7-10750H 6-Core, 16GB RAM, 512GB SSD, RTX 2070 Super, 17.3"" Full HD (1920x1080), WiFi, Win 10 Home) with MS 365 Personal , Hub","$2,499.00","January 2, 2021",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz core_i7,16 GB SO-DIMM,2.6 GHz,512 GB SSD,NVIDIA RTX 2070 Super,NVIDIA,Dedicated,Bluetooth,3,,HP,OMEN 17-cb1080nr,OMEN 17-cb1080nr,PC,Windows 10 Home,7.07 pounds,11.22 x 15.95 x 1.18 inches,,,Intel,6,DDR4 SDRAM,512 GB,USB 3.1,No Optical Drive,Battery Powered,
200,B08TM9SNF2,"Newest Flagship Portable HP Chromebook, 11.6"" HD (1366 x 768) Display, Webcam, Wi-fi, USB-C, Intel Celeron Processor N3350, Chrome OS, HD Graphics 500, 4GB Memory, 32GB eMMC Flash Memory, Ash Gray",$135.00,"January 21, 2021",11.6 Inches,1366 x 768,1366 x 768 Pixels,1.1 GHz celeron_n3350,4 GB DDR,,32 GB SSD,Intel HD Graphics 500,Intel,Integrated,801.11ac,,,HP,11A-NB0013DX,11A-NB0013DX,PC,Chrome OS,3 pounds,8.19 x 12.05 x 0.71 inches,,Ash Gray,Intel,2,DDR DRAM,32 GB,Solid State,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B087YCJX6Q,"Asus Vivobook 15 Thin and Light 15.6€  FHD, Core R3-3200U CPU, 8GB DDR4 RAM, 128G SSD, AMD Radeon Vega 3 Graphics, Windows 10 in S Mode, F512DA-DB34, Slate Gray (Renewed)",$358.00,"April 30, 2020",15.6 Inches,,1920 x 1080 Pixels,3.4 GHz amd_r_series,8 GB DDR4,2400 MHz,128 GB SSD,AMD Radeon Vega 3,AMD,Integrated,"Bluetooth, 802.11b/n/ac",,,ASUS,Vivobook 15 F512DA,,PC,Windows 10 Home,3.53 pounds,9 x 20 x 3 inches,,,AMD,4,DDR4 SDRAM,128 GB,Solid State,,,
200,B093252HCV,"2021 Newest Dell Inspiron 5410 2-in-1 Touch-Screen Laptop, 14"" Full HD, Intel Core i7-1165G7 Evo, 32GB RAM, 512GB PCIe SSD, HDMI, Webcam, FP Reader, WiFi-6, Backlit KB, Win 10 Home, Silver",,"April 20, 2021",14 Inches,,1920 x 1080 Pixels,2.8 GHz core_i7,32 GB DDR4,2.8 GHz,2 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,Dell Inspiron,5410,PC,Windows 10,3.36 pounds,12.66 x 8.32 x 0.71 inches,,Silver,Intel,4,DDR4 SDRAM,2 TB,PCIE x 4,,Battery Powered,
200,B0BHNG6BDX,"Dell XPS 9315 Laptop (2022) | 13.4"" FHD+ | Core i5 - 512GB SSD - 8GB RAM | 10 Cores @ 4.4 GHz - 12th Gen CPU Win 11 Pro",$915.98,"October 8, 2022",13.4 Inches,,1920x1200 MP,3.3 GHz core_i5,8 GB DDR5,,512 GB SSD,Intel Integrated Graphics,Intel,Integrated,Bluetooth,,,Dell,XPS 9315 Laptop,XPS 9315 Laptop,PC,Windows 11 Pro,2.64 pounds,,,Platinum Silver,Intel,10,DDR4 SDRAM,512 GB,Solid State,,,
200,B07MKWVMTJ,HP 2019 14 inches Laptop - Intel Core i3 - 8GB Memory - 128GB Solid State Drive - Ash Silver Keyboard Frame (14-CF0014DX) (Renewed),$329.99,"December 30, 2018",14 Inches,,1366 x 768,2.4 GHz core_i3,8 GB DDR4,8 GHz,1 TB SSD,2.4 GHz Intel Core i3,Intel,Integrated,,,,HP,HP,,PC,Windows 10,4.39 pounds,32.4 x 22.6 x 2 inches,,,Intel,2,DDR4 SDRAM,128,Unknown,,,
200,B07JMR3PBB,"Apple 15in MacBook Pro, Retina, Touch Bar, 2.8GHz Intel Core i7 Quad Core, 16GB RAM, 256GB SSD, Silver, MPTU2LL/A (Renewed)",$579.89,"October 23, 2018",15 Inches,,2880x1800 Pixels,2.8 GHz core_i7,16 GB 16,2133 MHz,256 GB SSD,AMD Radeon Pro 560,Intel,Dedicated,802.11ac,,,Apple,MacBook Pro,MPTU2LL/A,15,Mac OS,4.99 pounds,14.7 x 2.2 x 10.5 inches,,Silver,Intel,4,DDR3 SDRAM,256,Solid State,,,1 Lithium Polymer batteries required.
200,B0BLN7W7P1,"Lenovo ThinkPad E15 Gen 3 15.6"" FHD Laptop, AMD Ryzen 7-5700U(up to 4.3 GHz), Octa-Core(8-Cores), 8GB DDR4 RAM, 512GB PCIe SSD, AMD Radeon Graphics, Windows 10/11 pro, Black, with MTC PC Accessories",$799.99,"November 7, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.3 GHz ryzen_7,8 GB DDR4,4.3 GHz,512 GB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ax,,,Lenovo,,Lenovo Thinkpad E15,PC,Windows 10 Pro,3.75 pounds,14.37 x 9.45 x 0.74 inches,,Black,AMD,8,DDR4 SDRAM,512 GB,PCIE x 8,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B004NP8ARI,"Lenovo Ideapad G560 Replacement LAPTOP LCD Screen 15.6"" WXGA HD LED DIODE (Substitute Replacement LCD Screen Only. Not a Laptop ) (HT156WXB-100)",$51.05,"‎June 8, 2011",15.6 Inches,,1366 x 768,,,,,,,,,,,Lenovo,,LED-1366-768-G-40-15.6-75,,,11.2 ounces,17.5 x 10.5 x 1.5 inches,,,,,,,,,,
200,B0BP6QK921,"Lenovo 2022 ThinkPad T14s Gen 2 14"" FHD IPS Laptop Intel 11th 4-Core i7-1185G7 vPro Iris Xe Graphics 16GB DDR4 1TB NVMe SSD WiFi AX Thunderbolt 4 HDMI Fingerprint Backlit KB Windows 11 Pro w/ RE USB",,"December 6, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz core_i7_family,32 GB LPDDR4,4266 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,4,6 Hours,Lenovo,ThinkPad T14S Gen 2,20WM,PC,Windows 11 Pro,7 pounds,12.9 x 8.9 x 0.69 inches,,Black,Intel,4,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B07VFL6VF6,"Lenovo ideapad S340 15.6"" 8GB Memory, 128GB PCIe SSD Laptop, Intel i3 (up to 3.90GHz) Processor, UBS Type C, DDR4 RAM, 720p HD Webcam, Bluetooth 4.1, Win 10, Black",,"July 17, 2019",15.6 Inches,,,,8 GB DDR4,2400 MHz,SSD,,Intel,Integrated,802.11ac,,,Lenovo,Lenovo Ideapad,81N800H4US,,Windows 10,4.29 pounds,14.1 x 9.6 x 0.7 inches,,,Intel,2,DDR4 SDRAM,128 GB,,,,1 Lithium Ion batteries required. (included)
200,B09JWY52ZT,HP EliteBook 840 G7 14 Notebook - 1920 x 1080 -Quad Core i5-10310U - 16 GB RAM - 256 SSD - Windows 10 Pro 64-bit - Intel UHD Graphics - Bluetooth - English Keyboard (Renewed),$498.00,"November 24, 2021",14 Inches,,,,16 GB DDR4,,,,Intel,,,,,HP,,Elitebook 840 G7,,Windows 10 Pro,5.09 pounds,8.45 x 12.74 x 0.7 inches,,,Intel,,SDRAM,,,,,1 Lithium Ion batteries required.
200,B093QJC3GN,"Lenovo ThinkPad E15 G2 20TD00BPUS 15.6"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 i7-1165G7 Quad-core (4 Core) 2.80 GHz - 16 GB RAM - 512 GB SSD - Glossy Black",,"April 28, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz core_i7_family,16 GB SDRAM,2.8 GHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,"Bluetooth, 802.11ax",,,Lenovo,ThinkPad E15 G2,20TD00BPUS,PC,Windows 10 Pro,3.8 pounds,9.5 x 14.4 x 0.7 inches,,Glossy Black,Intel,1,SDRAM,512 GB,,,Battery Powered,1 Lithium Ion batteries required.
200,B08FMKZFC6,"ASUS ROG Strix G17 17.3"" Full HD 120Hz Gaming Notebook Computer, Intel Core i7-10750H 2.6GHz, 8GB RAM, 512GB SSD, NVIDIA GeForce GTX 1660 Ti 6GB, Windows 10 Home, Black","$1,474.82","August 11, 2020",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz core_i7_family,8 GB DDR4,2.6 GHz,512 GB SSD,NVIDIA GeForce GTX 1660Ti,NVIDIA,Dedicated,Bluetooth,1,,ASUS,G712LU-RS73,G712LU-RS73,PC,Windows 10 Home,9.2 pounds,18.3 x 13.1 x 3.7 inches,,,Intel,6,DDR4 SDRAM,512 GB,PCIE x 8,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B07ZT4Y4NL,"Dell Latitude E6530 15.6"" Widescreen Refurbished Standard Laptop - Intel Core i5-3360M 2.80GHz, 6GB RAM, SATA 2.5"" 320GB HDD, DVD-RW, Windows 10 Pro 64-Bit - Webcam",$190.00,"October 30, 2019",15.6 Inches,,,2.8 GHz,6 GB DDR4,2.8 GHz,HDD,,Intel,Integrated,,,,Dell,Dell Latitude,,,Windows 10 Pro,,,,,Intel,,,,,,,
200,B09GF6SCWV,"HP Chromebook, 11.6"" HD 1366 x 768 WLED Laptop Computer, Intel Celeron N3350 up to 2.4GHz, 4GB RAM, 32GB eMMC, WiFi, Bluetooth, Webcam, Media Reader, USB-C, Chrome OS, ABYS 256GB MicroSD Card",$199.00,"June 19, 2020",11.6 Inches,1366 x 768,1366 x 768 Pixels,1.1 GHz celeron,4 GB DDR2,,32 GB SSD,Intel HD Graphics 500,Intel,Integrated,Bluetooth,,,HP,HP,HP-11,PC,Chrome OS,3.96 pounds,11.6 x 8.2 x 0.7 inches,,Gray,Intel,2,DDR2 SDRAM,32 GB,Solid State,,AC & Battery,
200,B07QRZJRKK,"HP - Pavilion x360 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 128GB Solid State Drive - Ash Silver Keyboard Frame, Natural Silver",$299.00,"November 4, 2019",,,,,,,,,,,,,,,,6HS56UA,,,2.7 pounds,11 x 7.7 x 0.7 inches,,,,,,,,,,1 Lithium Ion batteries required.
200,B0BDMQ49YB,"Latest HP Pavilion X360 2-in-1 Laptop | 14"" FHD IPS Touchscreen | Intel 10-Core i5-1235U | Iris Xe Graphics | 8GB DDR4 1TB SSD | WiFi 6E | USB-C | HDMI | Backlit KB | FPR | Windows 10 Pro",,"September 8, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5_family,8 GB DDR4,3200 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,3,10 Hours,HP,Pavilion 14-EK000,14-EK00033,PC,Windows 10 Pro,7 pounds,12.68 x 8.27 x 0.78 inches,,Silver,Intel,10,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B07SWRFPWT,"Dell Latitude 7200 12.3"" 2in1 Notebook Intel i5-8365U - 8GB - 256GB",$235.99,"June 7, 2019",12.3 Inches,,1920 x 1080 Pixels,1.6 GHz core_i5_family,8 GB DDR4,1.6 GHz,256 GB SSD,Intel UHD Graphics 620,Intel,Integrated,"Bluetooth, 802.11ac",,,Dell,7200,7200,PC,Windows 10,3.66 pounds,,,Silver,Intel,1,DDR4 SDRAM,256 GB,Serial ATA,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B09NJQ5YDL,"Newest Dell XPS 15 9510 Elite Laptop, 15.6"" FHD+ 500 Nits Display, Intel i7-11800H, RTX 3050Ti, 32GB RAM, 1TB SSD, IR Webcam, Backlit Keyboard, Fingerprint Reader, WiFi 6, Thunderbolt 4, Win 11 Home","$1,649.00","December 13, 2021",15.6 Inches,,1920 x 1200 Pixels,2.3 GHz core_i7_11800h,32 GB SDRAM,,1 TB SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,Dedicated,802.11ax,,,Dell,XPS,9510,PC,Windows 11 Home,4.22 pounds,13.57 x 9.06 x 0.71 inches,,Platinum Silver,Intel,8,DDR4 SDRAM,1 TB,PCIE x 4,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BRFVYWQ8,"Lenovo Latest Flex 5 2-in-1 Laptop | 16"" WUXGA Touchscreen | Intel 10-Core i7-1255U | Iris Xe Graphics | 16GB RAM 512GB SSD | WiFi 6 | Thunderbolt4 | Backlit KB w/ Fingerprint | Windows 10 Pro",,"December 31, 2022",16 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,3.9 GHz core_i7_family,16 GB LPDDR4X,4266 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,3,6 Hours,Lenovo,82R8,82R8,PC,Windows 10 Pro,7 pounds,14.09 x 9.99 x 0.74 inches,,Storm Grey,Intel,10,DDR4 SDRAM,,PCIE x 4,No Optical Drive,AC & Battery,
200,B0B4M4K86Q,"Lenovo Latest ThinkPad T14 Gen 3 Laptop, 12th Gen Intel i7-1260P (12 Cores), 14.0"" FHD (1920 x 1200) IPS Anti-Glare, 24GB DDR4, 1TB SSD, Fingerprint Reader, 1080P Camera, 2.91 lbs, Win 11 Pro - Black","$1,341.31","June 20, 2022",14 Inches,,1920 x 1200 Pixels,4.7 GHz core_i7_family,24 GB DDR4,3200 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,"Bluetooth, 802.11ax",,8 Hours,Lenovo,21AH0019US (Upgraded),21AH0019US (Upgraded),PC,Windows 11 Pro,2.91 pounds,12.51 x 8.93 x 0.7 inches,,Black,Intel,12,DDR4 SDRAM,1 TB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B00VT0Z9QA,"ASUS Transformer Book T100TA-C1-GR 10.1"" Detachable 2-in-1 Touchscreen Laptop, 64GB (Grey)",$299.95,"May 20, 2014",10 Inches,1366x768,,intel_atom,2 GB DDR3,1.33 GHz,SSD,Intel GMA HD Graphics,Intel,Integrated,Bluetooth,,11 Hours,ASUS,,T100TA-C1-GR,PC,Windows 8,3.45 pounds,,,Gray,Intel,4,SORIMM,64 GB,,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BBGT61XY,"Dell XPS 13 Plus 9320 13.4"" Touchscreen Notebook - 3.5K - 3456 x 2160 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB SSD","$1,999.00","August 22, 2022",13.4 Inches,3456 x 2160,3456 x 2160 Pixels,4.7 GHz core_i7,32 GB Lpddr 5,,1 TB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,,,,Dell,XPS 13 Plus,9320,PC,Windows 11 Pro,4.98 pounds,12.7 x 4.17 x 15.59 inches,,,Intel,1,,,,No,,
200,B09GWD91ZV,"Dell Precision 7530 15.6 FHD Xeon E-2176M 2.7GHz, 32GB RAM, 512GB SSD, Windows 10 Pro 64Bit, CAM (Renewed)",$679.00,"September 22, 2021",15.6 Inches,,,2.7 GHz Xeon,32 GB,2.7 GHz,512 GB SSD,NVIDIA Quadro P3200,NVIDIA,Dedicated,,,,Dell,Dell Precision,Dell Precision 7530,PC,Windows 10,5.56 pounds,9.9 x 14.9 x 1.2 inches,,Black,Intel,6,DDR4 SDRAM,,Solid State,,,1 Lithium Ion batteries required. (included)
200,B08SLT4SGD,"2021 Lenovo IdeaPad 3 15.6"" HD Laptop Intel Dual-Core i3-1005G1 32GB RAM DDR4 512GB M.2 SSD Intel UHD Graphics HDMI Card Reader Bluetooth Webcam Almond Windows 10 w/ RE USB 3.0 Flash Drive",,"January 10, 2021",15.6 Inches,1366x768,1920 X 1080 Pixels,1.2 GHz core_i3,32 GB SO-DIMM,2666 MHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,,7 Hours,Lenovo,81WE0016US,81WE0016US,PC,Windows 10,4.08 pounds,14.26 x 9.98 x 0.78 inches,,Almond,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B09G6KQZJQ,"HP ProBook 450 G8 15.6"" IPS FHD i7-1165G7, 32GB RAM, 1TB PCIe SSD, 2021 Intel Quad-Core Business Laptop Backlit, Type-C, RJ-45, Webcam, HDMI Cable, Windows 10 Pro","$1,089.99","September 14, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz core_i7_family,32 GB DDR4,2.8 GHz,1 TB SSD,Intel Iris Xe Graphics,Integrated Intel Iris Xe Graphics,Integrated,"Bluetooth, 802.11ac",,10 Hours,HP,ProBook 450 G8,ProBook 450 G8,PC,Windows 10 Pro,3.84 pounds,14 x 9 x 0.78 inches,,Silver,Intel,4,DDR4 SDRAM,1 TB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B01LVZTWWX,"Dell XPS9360-4841SLV 13.3"" Laptop (7th Generation Intel Core i7, 8GB RAM, 256 GB SSD, Silver)",$679.00,"September 12, 2016",13.3 Inches,,3200X1800 pixels,3.5 GHz core_i7,8 GB DDR3,1866 MHz,256 GB SSD,Intel HD Graphics 620,Intel HD Graphics 620,"Intel HD Graphics 620, Integrated",802.11ac,2,,Dell,XPS 13 (9360),XPS9360-4841SLV,PC,Windows 10,2.7 pounds,7.88 x 11.98 x 0.6 inches,,Machined Aluminum Display Back & Base In Silver,Intel,2,Unknown,256,ATA,,,1 Lithium Ion batteries required. (included)
200,B08FYPCBDF,"HP Chromebook 14-Inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White) (Renewed)",$199.00,"August 15, 2020",14 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n4000,4 GB LPDDR4,2.6 GHz,32 GB Embedded MultiMediaCard,,Intel,Integrated,Bluetooth,,13.5 Hours,HP,Chromebook,,PC,Windows 10,3.24 pounds,9 x 20 x 3 inches,,Ceramic White,Intel,2,DDR4 SDRAM,32 GB,,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08QN2X5YK,"Dell XPS 13 9310 Touchscreen 13.4 inch FHD Thin and Light Laptop - Intel Core i7-1185G7, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, 2Yr OnSite, 6 months Dell Migrate, Windows 10 Pro - Silver","$1,799.00","April 29, 2021",13.4 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,3 GHz core_i7,16 GB LPDDR4X,4267 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Intel Iris Xe Graphics,Bluetooth,,,Dell,XPS 13 9310,XPS9310-7198SLV-PUS,PC,Windows 10 Pro,2.8 pounds,7.82 x 11.64 x 0.58 inches,,Silver,Intel,4,,512,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0BLY7SBC7,"Lenovo Yoga 7i 16'' 2-in-1 Laptop 16"" 2.5K IPS Touchscreen 400 nits, 12th Gen Intel 12-Core i7-1260P 16GB RAM 1TB SSD Iris Xe Graphics, Fingerprint , Thunderbolt, Window11 Home +Zipnology Cloth -New","$1,249.00","November 10, 2022",16 Inches,,,4.7 GHz core_i7,16 GB Lpddr 5,,SSD,Intel Iris,Intel,Integrated,,1,,Lenovo,Lenovo Yoga 7i,,,Windows 11 Home,5.99 pounds,14.23 x 9.83 x 0.76 inches,,,Intel,12,,1 TB,,,,1 Lithium Ion batteries required. (included)
